symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
IQV,243.31,14.1122,4675230.0,1621059.0,40608440320.0,2.8840591243131803,0.9914163090128756,0.9698924731182796,0.9763948497854076,0.8559139784946237,0.9673284415524482,0.8462516000858671,1.0552013625992327
CLS,350.2,10.0427,7523007.0,2128095.0,40263581696.0,3.5350898338654995,0.9828326180257512,0.9870967741935484,0.9785407725321889,0.8688172043010752,0.9720651622133,0.8720402919905715,1.043383641110085
HCA,418.19,7.33279,2531236.0,1648632.0,92771188736.0,1.5353553734247545,0.946351931330472,0.8559139784946237,0.9742489270386266,0.9096774193548388,0.9166105957819928,0.8045295135159197,1.027961587923329
AWI,178.65,8.12855,1660464.0,445585.0,7624573952.0,3.726480918343301,0.9592274678111588,0.989247311827957,0.9012875536480688,0.946236559139785,0.9568473395172826,0.8783340162849799,1.0231181264098732
KNSA,79.44,25.033451,2838856.0,734042.0,6111955968.0,3.867429929077628,0.9957081545064378,0.9913978494623656,0.924892703862661,0.8258064516129032,0.9630462873229036,0.8915948462111187,1.0215925997689101
INCY,129.93,9.304274,5838894.0,1742421.0,25957695488.0,3.351023661904901,0.9763948497854076,0.9827956989247312,0.8562231759656652,0.7913978494623656,0.936101112187918,0.8500165905365467,1.0186875216601448
RGEN,145.34,10.895772,2437089.0,1214336.0,8198300672.0,2.006931360018973,0.9892703862660944,0.9397849462365592,0.9098712446351932,0.8365591397849462,0.940799529281462,0.8635197918254192,1.0151467051206238
PRK,206.97,9.30552,391200.0,99231.0,3745347328.0,3.942316413217644,0.9785407725321889,0.9935483870967742,0.94206008583691,0.9935483870967742,0.9779980617471964,0.9578323160884752,0.9995257928756742
TRU,83.8,8.49302,5377167.0,2374232.0,16156640256.0,2.264802681456572,0.9699570815450644,0.9612903225806452,0.7811158798283262,0.6989247311827957,0.9020522405279432,0.8235849522538857,0.9986637610800877
ABG,240.99,6.33163,526636.0,263686.0,4486944768.0,1.997208801377396,0.8626609442060086,0.9376344086021504,0.9120171673819742,0.9849462365591398,0.9110014306151644,0.8448241849361252,0.9946669979845173
ITRI,107.02,26.232601,6379061.0,688513.0,4745197056.0,9.264982651017483,1.0,1.0,0.965665236051502,0.8602150537634409,0.9791545525866444,0.9723882960769874,0.9930564710434826
